 [ 8.53970330e-02  1.15789259e+00 -3.58571169e+00]
 [ 5.26363770e-04 -7.17751609e-05  1.00000000e+00]]"
"[[ 1.30028580e+00  2.12716234e-02 -2.21602054e+02]
 [ 8.68586649e-02  1.15894505e+00 -4.06060502e+00]
 [ 5.28293135e-04 -6.99560040e-05  1.00000000e+00]]"
"[[ 1.27330587e+00  5.71058223e-02 -2.28409314e+02]
 [ 6.70903995e-02  1.14210494e+00  1.18711011e+00]
 [ 4.56399519e-04 -5.75738941e-05  1.00000000e+00]]"
"[[ 1.33367737e+00  8.94508864e-03 -2.25737693e+02]
 [ 1.13444273e-01  1.15563431e+00 -6.74186572e+00]
 [ 6.09009833e-04 -1.09422358e-04  1.00000000e+00]]"
"[[ 1.29476088e+00  2.13708334e-02 -2.20513651e+02]
 [ 8.33487672e-02  1.15557872e+00 -3.06308857e+00]
 [ 5.17764554e-04 -7.28983229e-05  1.00000000e+00]]"
"[[ 1.31785924e+00  2.18414739e-02 -2.25583855e+02]
 [ 9.44022533e-02  1.17294650e+00 -7.28595510e+00]
 [ 5.53978685e-04 -6.43065190e-05  1.00000000e+00]]"
"[[ 1.34369193e+00  2.88387330e-02 -2.33123941e+02]
 [ 1.03501031e-01  1.19207684e+00 -1.07402532e+01]
 [ 5.92593016e-04 -5.28362644e-05  1.00000000e+00]]"
"[[ 1.27345368e+00 -1.52144221e-03 -2.10386155e+02]
 [ 8.88949169e-02  1.09639160e+00  5.66152116e+00]
 [ 5.30310641e-04 -1.60085158e-04  1.00000000e+00]]"
"[[ 1.28983056e+00  2.12456310e-02 -2.19166879e+02]
 [ 8.08480388e-02  1.15312058e+00 -2.02453070e+00]
 [ 5.07342579e-04 -6.69504876e-05  1.00000000e+00]]"
"[[ 1.24091612e+00  6.23326859e-02 -2.22002263e+02]
 [ 4.90734061e-02  1.12587083e+00  7.23269697e+00]
 [ 4.03988965e-04 -5.04248388e-05  1.00000000e+00]]"
"[[ 1.30336543e+00  2.06653034e-02 -2.22042369e+02]
 [ 8.63496393e-02  1.15920836e+00 -3.46551098e+00]
 [ 5.30372424e-04 -6.92327169e-05  1.00000000e+00]]"
"[[ 1.32250821e+00  2.52691600e-02 -2.27746375e+02]
 [ 9.45759414e-02  1.17555212e+00 -7.30592368e+00]
 [ 5.57790430e-04 -6.04242400e-05  1.00000000e+00]]"
"[[ 1.32208083e+00  2.01101184e-02 -2.25989879e+02]
 [ 9.88334892e-02  1.17487228e+00 -8.69198151e+00]
 [ 5.68554447e-04 -7.31738388e-05  1.00000000e+00]]"
"[[ 1.32757037e+00  2.43514787e-02 -2.28652600e+02]
 [ 9.65902760e-02  1.17869345e+00 -8.19563971e+00]
 [ 5.62623872e-04 -5.76774718e-05  1.00000000e+00]]"
"[[ 1.29718420e+00  2.11458068e-02 -2.20991492e+02]
 [ 8.62345617e-02  1.15741634e+00 -4.04251774e+00]
 [ 5.24625598e-04 -7.51534705e-05  1.00000000e+00]]"
"[[ 1.34531678e+00  2.35660437e-02 -2.32259244e+02]
 [ 1.07929226e-01  1.18901331e+00 -1.17241131e+01]
 [ 6.01987219e-04 -6.67480192e-05  1.00000000e+00]]"
"[[ 1.30952877e+00  2.20970615e-02 -2.23801205e+02]
 [ 8.87390610e-02  1.16797169e+00 -5.33141675e+00]
 [ 5.38829514e-04 -6.34068380e-05  1.00000000e+00]]"
"[[ 1.33982914e+00  6.64750839e-03 -2.26648641e+02]
 [ 1.16655356e-01  1.15713611e+00 -7.73220400e+00]
 [ 6.25622908e-04 -1.20476126e-04  1.00000000e+00]]"
"[[ 1.32409352e+00  2.46200895e-02 -2.27830525e+02]
 [ 9.74328226e-02  1.17727662e+00 -8.50558482e+00]
 [ 5.63587458e-04 -6.43178129e-05  1.00000000e+00]]"
"[[ 1.30814456e+00  1.92347771e-02 -2.23225391e+02]
 [ 9.04398209e-02  1.16009242e+00 -4.81887757e+00]
 [ 5.43736201e-04 -8.12416156e-05  1.00000000e+00]]"
"[[ 1.29361909e+00  1.77542809e-02 -2.19085183e+02]
 [ 8.44326839e-02  1.15451212e+00 -3.17687782e+00]
 [ 5.22101175e-04 -7.84566661e-05  1.00000000e+00]]"
"[[ 1.31650903e+00  1.42652042e-03 -2.20088063e+02]
 [ 1.08000835e-01  1.13623516e+00 -3.20273568e+00]
 [ 5.93395699e-04 -1.33963255e-04  1.00000000e+00]]"
"[[ 1.26879538e+00 -6.22853342e-04 -2.10264780e+02]
 [ 8.42052934e-02  1.07942292e+00  1.08600108e+01]
 [ 5.26301272e-04 -1.73263190e-04  1.00000000e+00]]"
"[[ 1.24829391e+00 -7.93938099e-03 -2.04298963e+02]
 [ 8.35075808e-02  1.05964946e+00  1.16299272e+01]
 [ 5.05138587e-04 -2.03741307e-04  1.00000000e+00]]"
"[[ 1.29150124e+00  1.37283240e-02 -2.17863298e+02]
 [ 8.63274428e-02  1.14487957e+00 -2.22879227e+00]
 [ 5.24012450e-04 -9.33416000e-05  1.00000000e+00]]"
"[[ 1.27526660e+00  1.34378338e-02 -2.14178078e+02]
 [ 7.71922252e-02  1.13451185e+00  8.32508803e-01]
 [ 4.94886712e-04 -9.30701108e-05  1.00000000e+00]]"
"[[ 1.28710733e+00  1.81848977e-02 -2.18157251e+02]
 [ 8.07864947e-02  1.14750078e+00 -1.68837566e+00]
 [ 5.09304552e-04 -8.32639714e-05  1.00000000e+00]]"
"[[ 1.27757027e+00  1.61605022e-02 -2.15376932e+02]
 [ 7.17338962e-02  1.14128681e+00  1.46810123e+00]
 [ 4.86988433e-04 -7.71242812e-05  1.00000000e+00]]"
"[[ 1.32137692e+00 -4.06544051e-04 -2.20829937e+02]
 [ 1.07256242e-01  1.13459036e+00 -1.76799584e+00]
 [ 5.95609766e-04 -1.30856700e-04  1.00000000e+00]]"
"[[ 1.37641698e+00  2.70651091e-02 -2.39795865e+02]
 [ 1.21253006e-01  1.21347635e+00 -1.68772169e+01]
 [ 6.44246365e-04 -4.57306579e-05  1.00000000e+00]]"
"[[ 1.30156871e+00  9.22069284e-03 -2.18771688e+02]
 [ 9.27117451e-02  1.14565551e+00 -3.29744967e+00]
 [ 5.44351850e-04 -1.01180538e-04  1.00000000e+00]]"
"[[ 1.31500715e+00  2.74908525e-04 -2.19884245e+02]
 [ 1.08362875e-01  1.12386149e+00 -1.04448246e+00]
 [ 5.92458756e-04 -1.46175242e-04  1.00000000e+00]]"
"[[ 1.26770260e+00 -2.16090753e-04 -2.09448037e+02]
 [ 8.37275740e-02  1.09373650e+00  7.41228797e+00]
 [ 5.14533672e-04 -1.51491403e-04  1.00000000e+00]]"
"[[ 1.27306269e+00 -8.42902465e-03 -2.09055797e+02]
 [ 9.74521413e-02  1.07288648e+00  8.49373504e+00]
 [ 5.52423119e-04 -2.00528869e-04  1.00000000e+00]]"
"[[ 1.34302709e+00 -1.74751269e-03 -2.26669315e+02]
 [ 1.36447171e-01  1.09918079e+00  7.53189771e-01]
 [ 6.81064209e-04 -2.08828521e-04  1.00000000e+00]]"
"[[ 1.31556496e+00  1.87740772e-02 -2.24700594e+02]
 [ 9.33907269e-02  1.15706282e+00 -3.53928559e+00]
 [ 5.61722080e-04 -8.96386906e-05  1.00000000e+00]]"
"[[ 1.30079837e+00 -2.81494394e-03 -2.16679892e+02]
 [ 1.13708626e-01  1.09420518e+00  2.36932918e+00]
 [ 5.97668313e-04 -1.91214942e-04  1.00000000e+00]]"
"[[ 1.25169288e+00 -4.13498906e-03 -2.04873867e+02]
 [ 8.25192361e-02  1.07692978e+00  9.50186027e+00]
 [ 5.04472761e-04 -1.75737438e-04  1.00000000e+00]]"
"[[ 1.31398425e+00  2.56782575e-03 -2.20352886e+02]
 [ 1.11569789e-01  1.12175441e+00 -1.34693746e+00]
 [ 5.96016298e-04 -1.49978196e-04  1.00000000e+00]]"
"[[ 1.23384217e+00 -1.60264201e-02 -1.99321445e+02]
 [ 9.04222151e-02  1.01373752e+00  1.93178645e+01]
 [ 5.18811716e-04 -2.60178697e-04  1.00000000e+00]]"
"[[ 1.30617220e+00  7.03542589e-04 -2.18848984e+02]
 [ 1.16001395e-01  1.09720511e+00  1.75616483e+00]
 [ 6.01431505e-04 -1.85692658e-04  1.00000000e+00]]"
"[[ 1.32905595e+00  6.06493519e-03 -2.24624704e+02]
 [ 1.19543269e-01  1.13005684e+00 -3.51234866e+00]
 [ 6.19030265e-04 -1.46047775e-04  1.00000000e+00]]"
"[[ 1.27575274e+00 -2.21773521e-02 -2.07151780e+02]
 [ 1.23123409e-01  1.02264158e+00  1.24745739e+01]
 [ 6.14457928e-04 -2.96215369e-04  1.00000000e+00]]"
"[[ 1.34500267e+00 -1.16535551e-02 -2.24626677e+02]
 [ 1.46887472e-01  1.09810480e+00 -2.92518415e+00]
 [ 6.96332466e-04 -2.30923122e-04  1.00000000e+00]]"
"[[ 1.37110019e+00 -7.85880544e-03 -2.30776463e+02]
 [ 1.51910232e-01  1.12841506e+00 -7.83004583e+00]
 [ 7.23790103e-04 -2.01259546e-04  1.00000000e+00]]"
"[[ 1.23412561e+00 -1.74938783e-02 -1.98718582e+02]
 [ 9.25611667e-02  1.02222394e+00  1.63083314e+01]
 [ 5.21353961e-04 -2.59259621e-04  1.00000000e+00]]"
"[[ 1.35855060e+00  7.45492404e-03 -2.31600107e+02]
 [ 1.37619263e-01  1.15322230e+00 -1.08939252e+01]
 [ 6.75266065e-04 -1.49643898e-04  1.00000000e+00]]"
"[[ 1.37302835e+00  2.08520927e-02 -2.36820859e+02]
 [ 1.28602248e-01  1.18949622e+00 -1.24764263e+01]
 [ 6.59011277e-04 -6.84341692e-05  1.00000000e+00]]"
"[[ 1.33590572e+00 -8.55720564e-04 -2.24203277e+02]
 [ 1.29146521e-01  1.13082413e+00 -5.89613896e+00]
 [ 6.45621638e-04 -1.63695152e-04  1.00000000e+00]]"
"[[ 1.37295801e+00  1.39661641e-02 -2.36234119e+02]
 [ 1.34293770e-01  1.18318704e+00 -1.50995353e+01]
 [ 6.70749802e-04 -1.06544037e-04  1.00000000e+00]]"
"[[ 1.39909476e+00  1.60857271e-02 -2.42153722e+02]
 [ 1.46543881e-01  1.20144133e+00 -1.91111722e+01]
 [ 7.12091931e-04 -9.52565281e-05  1.00000000e+00]]"
"[[ 1.27475480e+00 -1.52565014e-02 -2.07361623e+02]
 [ 1.06072111e-01  1.06590696e+00  7.57260778e+00]
 [ 5.72905358e-04 -2.24832796e-04  1.00000000e+00]]"
"[[ 1.34763335e+00  4.30210391e-03 -2.27938561e+02]
 [ 1.30279999e-01  1.14749867e+00 -8.48653949e+00]
 [ 6.51185611e-04 -1.41910338e-04  1.00000000e+00]]"
"[[ 1.33125766e+00  1.03169755e-03 -2.24243832e+02]
 [ 1.27603346e-01  1.12499989e+00 -5.41229997e+00]
 [ 6.39639574e-04 -1.74257442e-04  1.00000000e+00]]"
"[[ 1.37370639e+00  4.15064636e-03 -2.33933502e+02]
 [ 1.42975059e-01  1.15930770e+00 -1.16786872e+01]
 [ 6.98242522e-04 -1.48748038e-04  1.00000000e+00]]"
"[[ 1.32941656e+00  5.56851998e-03 -2.23963617e+02]
 [ 1.13181179e-01  1.14845022e+00 -6.00316523e+00]
 [ 6.10060349e-04 -1.25709369e-04  1.00000000e+00]]"
"[[ 1.45987114e+00  3.15537399e-02 -2.58884833e+02]
 [ 1.65303566e-01  1.27308816e+00 -3.26944082e+01]
 [ 7.78743397e-04 -2.41119813e-05  1.00000000e+00]]"
"[[ 1.34450119e+00  2.58138803e-03 -2.27865430e+02]
 [ 1.37376524e-01  1.12797827e+00 -7.21921293e+00]
 [ 6.65512004e-04 -1.78920367e-04  1.00000000e+00]]"
"[[ 1.48004667e+00  1.39630011e-02 -2.59979452e+02]
 [ 2.01779036e-01  1.23633383e+00 -3.41005852e+01]
 [ 8.75621660e-04 -1.30754251e-04  1.00000000e+00]]"
"[[ 1.30899128e+00  9.38036097e-04 -2.19101169e+02]
 [ 1.10169452e-01  1.10944313e+00  1.60895258e+00]
 [ 5.94355880e-04 -1.63730762e-04  1.00000000e+00]]"
"[[ 1.29340946e+00  1.46011797e-03 -2.15565586e+02]
 [ 1.05792012e-01  1.10834688e+00  4.56579131e-01]
 [ 5.70731013e-04 -1.64836296e-04  1.00000000e+00]]"
"[[ 1.39156654e+00  5.38506485e-03 -2.37690275e+02]
 [ 1.53321369e-01  1.17939081e+00 -1.73869873e+01]
 [ 7.26889508e-04 -1.37791061e-04  1.00000000e+00]]"
"[[ 1.34953696e+00  1.55868590e-03 -2.27194001e+02]
 [ 1.30691111e-01  1.15312291e+00 -9.88457450e+00]
 [ 6.58398096e-04 -1.43234436e-04  1.00000000e+00]]"
"[[ 1.36608752e+00  2.39492723e-03 -2.31758214e+02]
 [ 1.39691171e-01  1.15780194e+00 -1.19895032e+01]
 [ 6.85380597e-04 -1.49582858e-04  1.00000000e+00]]"
"[[ 1.74702249e+00  7.04593972e-02 -3.29292309e+02]
 [ 2.79695761e-01  1.54821662e+00 -9.18057502e+01]
 [ 1.16566504e-03  1.85581250e-04  1.00000000e+00]]"
"[[ 1.43328616e+00  1.25876670e-02 -2.49244052e+02]
 [ 1.71505413e-01  1.20419885e+00 -2.29233542e+01]
 [ 7.93205667e-04 -1.30644779e-04  1.00000000e+00]]"
"[[ 1.50258293e+00  2.71350243e-02 -2.68446067e+02]
 [ 2.02675311e-01  1.27006778e+00 -3.91810239e+01]
 [ 8.85227721e-04 -8.54439526e-05  1.00000000e+00]]"
"[[ 1.40044560e+00  1.26767352e-02 -2.40978248e+02]
 [ 1.52153289e-01  1.20460626e+00 -2.11129814e+01]
 [ 7.24657371e-04 -1.00704339e-04  1.00000000e+00]]"
"[[ 1.43610807e+00  2.35921138e-02 -2.51691545e+02]
 [ 1.59383932e-01  1.25376488e+00 -3.09195653e+01]
 [ 7.54517445e-04 -5.46331692e-05  1.00000000e+00]]"
"[[ 1.38477480e+00  4.94395348e-03 -2.36048043e+02]
 [ 1.54113498e-01  1.17094733e+00 -1.63663076e+01]
 [ 7.26948238e-04 -1.50289971e-04  1.00000000e+00]]"
"[[ 1.35773279e+00  9.66439891e-03 -2.30587312e+02]
 [ 1.30746277e-01  1.17560714e+00 -1.36990034e+01]
 [ 6.54301526e-04 -1.07427522e-04  1.00000000e+00]]"
"[[ 1.36072842e+00  8.70963433e-03 -2.31529696e+02]
 [ 1.34940022e-01  1.17121236e+00 -1.38336856e+01]
 [ 6.68288109e-04 -1.24032697e-04  1.00000000e+00]]"
"[[ 1.21279640e+00 -5.88614780e-02 -1.84534758e+02]
 [ 1.23825356e-01  9.16608738e-01  2.73730921e+01]
 [ 6.02607334e-04 -4.53444304e-04  1.00000000e+00]]"
"[[ 1.31028787e+00  3.51001862e-03 -2.19190206e+02]
 [ 1.11389982e-01  1.13000810e+00 -4.00922973e+00]
 [ 5.98277433e-04 -1.52098688e-04  1.00000000e+00]]"
"[[ 1.49336158e+00  1.86922567e-02 -2.63109543e+02]
 [ 2.03265393e-01  1.26260425e+00 -3.80382502e+01]
 [ 8.90423393e-04 -1.01466830e-04  1.00000000e+00]]"
"[[ 1.34456077e+00 -1.15401611e-02 -2.24175964e+02]
 [ 1.46844895e-01  1.10908995e+00 -6.19309283e+00]
 [ 7.02332083e-04 -2.35295715e-04  1.00000000e+00]]"
"[[ 1.30818976e+00  7.89664257e-04 -2.17904434e+02]
 [ 1.11203688e-01  1.11855818e+00 -9.26359822e-01]
 [ 5.84847997e-04 -1.43907372e-04  1.00000000e+00]]"
"[[ 1.43966219e+00  1.41206026e-02 -2.50701562e+02]
 [ 1.75564544e-01  1.21299860e+00 -2.51520686e+01]
 [ 7.95568331e-04 -1.13859034e-04  1.00000000e+00]]"
"[[ 1.42805384e+00  5.28522614e-03 -2.45596288e+02]
 [ 1.76385419e-01  1.19751330e+00 -2.34304554e+01]
 [ 8.00175434e-04 -1.46449697e-04  1.00000000e+00]]"
"[[ 1.37354042e+00 -1.28402385e-03 -2.32516383e+02]
 [ 1.50703087e-01  1.14896213e+00 -1.17666460e+01]
 [ 7.15263919e-04 -1.71779939e-04  1.00000000e+00]]"
"[[ 1.36865559e+00  9.90234090e-03 -2.33505221e+02]
 [ 1.40520497e-01  1.17136254e+00 -1.41425026e+01]
 [ 6.89691754e-04 -1.30922698e-04  1.00000000e+00]]"
"[[ 1.36607891e+00  1.02133366e-02 -2.32946845e+02]
 [ 1.37564892e-01  1.17487981e+00 -1.45506160e+01]
 [ 6.79698734e-04 -1.23207849e-04  1.00000000e+00]]"
"[[ 1.39816724e+00  1.92348678e-02 -2.41595624e+02]
 [ 1.44412389e-01  1.22277761e+00 -2.33959040e+01]
 [ 7.07174316e-04 -7.24243753e-05  1.00000000e+00]]"
"[[ 1.33726685e+00  1.17771448e-02 -2.26150550e+02]
 [ 1.23358366e-01  1.16381028e+00 -1.08793739e+01]
 [ 6.31201915e-04 -1.13395060e-04  1.00000000e+00]]"
"[[ 1.41469712e+00  6.90090079e-03 -2.42724774e+02]
 [ 1.63988214e-01  1.21328404e+00 -2.61080725e+01]
 [ 7.53868788e-04 -1.11921158e-04  1.00000000e+00]]"
"[[ 1.32527459e+00  6.25862519e-03 -2.23233857e+02]
 [ 1.15331304e-01  1.14194323e+00 -5.72925699e+00]
 [ 6.11822472e-04 -1.35642380e-04  1.00000000e+00]]"
"[[ 1.37169216e+00  5.33857380e-03 -2.32710560e+02]
 [ 1.39098440e-01  1.17612281e+00 -1.46156259e+01]
 [ 6.87632079e-04 -1.23181815e-04  1.00000000e+00]]"
"[[ 1.39024043e+00 -5.14528030e-03 -2.35458998e+02]
 [ 1.66514055e-01  1.15105947e+00 -1.58609085e+01]
 [ 7.59977442e-04 -1.98408480e-04  1.00000000e+00]]"
"[[ 1.36684131e+00  1.02698163e-02 -2.33234970e+02]
 [ 1.34920690e-01  1.17967196e+00 -1.51860593e+01]
 [ 6.71506474e-04 -1.14039840e-04  1.00000000e+00]]"
"[[ 1.29270490e+00 -2.85807441e-02 -2.08473897e+02]
 [ 1.33547603e-01  1.05627151e+00  1.95895453e+00]
 [ 6.50289478e-04 -2.99514474e-04  1.00000000e+00]]"
"[[ 1.36996392e+00  1.29124249e-02 -2.33782845e+02]
 [ 1.32555849e-01  1.19458136e+00 -1.70299210e+01]
 [ 6.67293697e-04 -9.05850723e-05  1.00000000e+00]]"
"[[ 1.31627060e+00  3.78012454e-03 -2.20095222e+02]
 [ 1.09498356e-01  1.14505112e+00 -5.96814855e+00]
 [ 5.92613124e-04 -1.25776317e-04  1.00000000e+00]]"
"[[ 1.37369975e+00  5.98034532e-03 -2.33612523e+02]
 [ 1.44425230e-01  1.17655143e+00 -1.65865702e+01]
 [ 7.00339679e-04 -1.37203412e-04  1.00000000e+00]]"
"[[ 1.38334546e+00  1.15395521e-02 -2.37062088e+02]
